Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
1653,67082424923,M,4,4427.48,7070.86,Higher education,Living with parents,Laborer,2024-08-13,2025-07-09,0,2.41,Accepted
1654,59102659263,F,3,14474.61,24744.2,Secondary,Living with parents,Self-employed,2024-08-13,2025-03-11,1,5.07,Accepted
1655,58020426094,M,1,7193.5,24506.86,Incomplete higher education,Living with parents,Manager,2024-08-20,2025-09-14,6,5.32,Accepted
1656,53050435057,M,0,8355.66,3699.95,Secondary,Rented apartment,Manager,2024-08-20,2026-01-12,7,4.56,Accepted
1657,73060555366,M,1,13429.16,25847.63,Incomplete higher education,Rented apartment,Laborer,2024-08-20,2026-01-12,0,3.85,Accepted
1658,92021262474,M,0,6931.91,24391.46,Secondary,Living with parents,Self-employed,2024-08-20,2026-08-10,3,3.91,Accepted
1659,84042384911,F,2,10859.79,22521.66,Secondary,Rented apartment,Manager,2024-08-20,2025-05-17,0,4.75,Accepted
1660,93011532777,F,1,14958.59,17022.72,Incomplete higher education,Owned house,Self-employed,2024-08-20,2025-12-13,0,6.35,Rejected
1661,58042429527,F,2,10732.63,13384.49,Higher education,Living with parents,Self-employed,2024-08-20,2026-03-13,6,3.82,Accepted
1662,90022651923,M,1,7342.42,15766.42,Secondary,Rented apartment,Self-employed,2024-08-20,2025-09-14,5,4.57,Accepted
1663,60010878563,F,2,7568.13,11816.04,Higher education,Rented apartment,Self-employed,2024-08-27,2026-02-18,7,3.27,Accepted
1664,53071728743,F,1,4601.44,28633.23,Higher education,Owned house,Manager,2024-08-27,2025-03-25,2,4.8,Accepted
1665,91030269598,M,1,8487.45,27516.79,Incomplete higher education,Owned house,Self-employed,2024-08-27,2025-10-21,0,5.1,Accepted
1666,93011532777,F,3,10447.23,3019.97,Higher education,Owned house,Self-employed,2024-08-27,2025-02-23,0,5.84,Accepted
1667,72100136874,M,3,14437.85,13914.41,Incomplete higher education,Owned house,Self-employed,2024-08-27,2025-05-24,3,3.13,Accepted
1668,99042334666,F,0,10010.09,26767.31,Incomplete higher education,Rented apartment,Manager,2024-08-27,2025-12-20,0,5.72,Accepted
1669,64020831292,F,2,8401.84,3861.1,Secondary,Living with parents,Manager,2024-08-27,2026-06-18,3,4.86,Accepted
1670,58122002814,F,0,8820.05,17054.35,Secondary,Owned house,Manager,2024-08-27,2026-04-19,3,4.25,Accepted
1671,56111621589,M,4,9254.25,11734.77,Incomplete higher education,Owned house,Laborer,2024-08-27,2025-02-23,1,4.11,Accepted
1672,77101059704,M,1,7843.22,1027.68,Incomplete higher education,Rented apartment,Manager,2024-08-27,2025-12-20,0,4.33,Accepted
1673,02213031967,F,3,11973.16,12072.32,Incomplete higher education,Owned house,Self-employed,2024-08-27,2025-06-23,0,6.44,Rejected
1674,76040656560,M,1,11110.63,5194.86,Higher education,Living with parents,Manager,2024-09-03,2026-05-26,0,3.08,Accepted
1675,02281190300,F,2,10579.5,15942.88,Higher education,Living with parents,Manager,2024-09-03,2025-12-27,0,4.54,Accepted
1676,97040317055,M,4,3982.33,3059.62,Secondary,Rented apartment,Manager,2024-09-03,2026-08-24,0,5.84,Accepted
1677,85061190838,F,1,9412.99,25676.09,Incomplete higher education,Rented apartment,Self-employed,2024-09-03,2026-07-25,4,4.94,Accepted
1678,58020426094,F,3,7028.7,16807.71,Higher education,Rented apartment,Manager,2024-09-03,2026-06-25,4,4.18,Accepted
1679,87121517782,F,0,14121.53,20812.63,Secondary,Owned house,Self-employed,2024-09-03,2026-01-26,4,5.62,Accepted
1680,53050435057,M,0,6676.79,5067.09,Higher education,Rented apartment,Laborer,2024-09-03,2025-05-31,2,1.95,Accepted
1681,99070503534,F,4,2945.95,10809.78,Incomplete higher education,Living with parents,Self-employed,2024-09-03,2025-10-28,0,6.86,Rejected
1682,99120512716,M,0,4250.07,3627.68,Incomplete higher education,Owned house,Self-employed,2024-09-03,2025-09-28,0,5.69,Accepted
1683,58072450512,M,2,4287.63,11825.4,Incomplete higher education,Owned house,Laborer,2024-09-03,2025-05-01,1,5.52,Accepted
1684,05303184672,M,3,2311.24,15170.71,Secondary,Living with parents,Manager,2024-09-03,2026-03-27,0,6.3,Rejected
1685,91040973877,M,0,3748.21,17059.6,Incomplete higher education,Rented apartment,Laborer,2024-09-03,2025-03-02,3,3.96,Accepted
1686,56111621589,F,2,8776.58,26516.41,Secondary,Living with parents,Manager,2024-09-03,2025-06-30,4,4.78,Accepted
1687,67082424923,M,4,3391.2,11515.6,Higher education,Rented apartment,Self-employed,2024-09-03,2026-01-26,2,3.93,Accepted
1688,76122751168,F,0,3906.7,7327.36,Secondary,Living with parents,Laborer,2024-09-03,2025-06-30,3,5.51,Accepted
1689,88053050299,M,3,7404.04,21725.5,Incomplete higher education,Owned house,Self-employed,2024-09-10,2025-05-08,6,4.12,Accepted
1690,97122667659,M,0,7848.11,23992.65,Secondary,Living with parents,Manager,2024-09-10,2026-04-03,0,3.87,Accepted
1691,70031638983,F,0,5675.08,20690.35,Incomplete higher education,Owned house,Laborer,2024-09-10,2026-08-31,7,5.52,Accepted
1692,84042384911,F,3,8231.94,6926.3,Secondary,Rented apartment,Self-employed,2024-09-10,2026-03-04,4,6.41,Rejected
1693,93060411492,F,3,4254.18,9645.15,Secondary,Owned house,Laborer,2024-09-10,2026-03-04,1,6.2,Rejected
1694,81101448297,M,4,2160.82,2837.94,Secondary,Rented apartment,Self-employed,2024-09-10,2025-11-04,0,5.6,Accepted
1695,86101514125,F,4,14969.83,9912.42,Higher education,Rented apartment,Self-employed,2024-09-10,2026-08-31,0,4.41,Accepted
1696,58072450512,M,4,8596.8,11588.29,Incomplete higher education,Rented apartment,Self-employed,2024-09-10,2025-07-07,5,5.56,Accepted
1697,99120834581,F,2,11524.48,28971.24,Secondary,Living with parents,Self-employed,2024-09-10,2025-06-07,0,6.06,Rejected
1698,61091519319,F,2,8805.44,9412.36,Incomplete higher education,Living with parents,Laborer,2024-09-10,2025-10-05,5,5.86,Accepted
1699,58122542971,F,0,7429.41,21258.91,Incomplete higher education,Owned house,Manager,2024-09-10,2025-11-04,3,5.37,Accepted
1700,96031852314,M,4,4797.36,1987.67,Secondary,Owned house,Self-employed,2024-09-10,2025-03-09,3,5.77,Accepted
1701,66120934357,M,1,3414.93,16154.86,Incomplete higher education,Rented apartment,Laborer,2024-09-17,2026-01-10,0,3.7,Accepted
1702,99042334666,M,2,3374.19,7464.97,Higher education,Rented apartment,Self-employed,2024-09-17,2026-03-11,6,3.58,Accepted
1703,76070520623,M,1,7092.76,19158.13,Incomplete higher education,Owned house,Manager,2024-09-17,2025-08-13,1,4.75,Accepted
1704,96032273201,M,4,5420.84,18127.78,Higher education,Rented apartment,Self-employed,2024-09-17,2025-03-16,0,3.84,Accepted
1705,65122618829,M,1,14828.75,27562.38,Higher education,Owned house,Laborer,2024-09-17,2026-06-09,0,2.23,Accepted
1706,01230101756,F,1,8673.79,6880.46,Incomplete higher education,Living with parents,Self-employed,2024-09-17,2025-03-16,0,6.64,Rejected
1707,99120834581,M,0,4713.88,5833.18,Secondary,Rented apartment,Laborer,2024-09-17,2026-08-08,0,4.41,Accepted
1708,58122002814,M,2,11792.8,8525.94,Higher education,Rented apartment,Laborer,2024-09-17,2026-08-08,4,2.16,Accepted
1709,73022480241,F,0,5817.08,16308.84,Incomplete higher education,Rented apartment,Manager,2024-09-17,2026-02-09,5,4.8,Accepted
1710,92050170712,M,4,13028.22,21757.32,Secondary,Living with parents,Laborer,2024-09-24,2026-04-17,6,5.16,Accepted
1711,85061190838,M,4,8617.36,20628.72,Incomplete higher education,Rented apartment,Manager,2024-09-24,2026-06-16,1,4.41,Accepted
1712,50102106818,M,0,7736.78,28998.44,Incomplete higher education,Rented apartment,Laborer,2024-09-24,2026-05-17,5,3.56,Accepted
1713,72061926062,F,3,4220.25,8123.69,Incomplete higher education,Living with parents,Laborer,2024-09-24,2025-03-23,6,6.27,Rejected
1714,92021262474,M,4,10966.7,15876.53,Higher education,Rented apartment,Laborer,2024-09-24,2026-06-16,2,3.5,Accepted
1715,49051037293,F,1,5051.43,5754.65,Higher education,Owned house,Manager,2024-09-24,2026-07-16,1,5.43,Accepted
1716,81110250227,M,1,6589.19,29505.05,Higher education,Living with parents,Laborer,2024-09-24,2025-03-23,0,3.5,Accepted
1717,76070520623,F,2,4551.38,7170.32,Secondary,Rented apartment,Manager,2024-09-24,2026-04-17,5,5.25,Accepted
1718,90022651923,F,2,14071.11,21225.12,Higher education,Living with parents,Manager,2024-09-24,2026-06-16,2,4.15,Accepted
1719,97040317055,M,2,4803.19,13254.7,Higher education,Rented apartment,Self-employed,2024-10-01,2026-09-21,0,3.6,Accepted
1720,83041878777,M,3,6030.07,16170.81,Incomplete higher education,Living with parents,Manager,2024-10-01,2025-04-29,0,5.07,Accepted
1721,95103138648,F,1,7015.45,3035.19,Higher education,Living with parents,Laborer,2024-10-01,2025-05-29,0,4.0,Accepted
1722,62101403936,M,1,6937.94,26057.55,Secondary,Owned house,Manager,2024-10-01,2026-05-24,5,3.34,Accepted
1723,99070503534,F,0,3482.36,27516.03,Secondary,Owned house,Manager,2024-10-01,2026-02-23,0,5.45,Accepted
1724,99120512716,F,3,2989.91,7539.56,Secondary,Owned house,Manager,2024-10-01,2026-05-24,0,7.17,Rejected
1725,67082424923,F,1,4251.17,4791.03,Secondary,Rented apartment,Manager,2024-10-01,2026-06-23,7,6.16,Rejected
1726,87092733324,F,2,5322.38,28438.9,Incomplete higher education,Living with parents,Self-employed,2024-10-01,2025-08-27,0,5.13,Accepted
1727,95103138648,F,2,7078.61,16381.29,Incomplete higher education,Rented apartment,Manager,2024-10-08,2026-05-01,2,6.46,Rejected
1728,70031638983,M,0,10629.02,16974.01,Higher education,Rented apartment,Laborer,2024-10-08,2025-09-03,0,1.0,Accepted
1729,56111131979,F,3,4159.79,8881.28,Incomplete higher education,Owned house,Manager,2024-10-08,2026-07-30,3,6.45,Rejected
1730,53071728743,F,0,13315.64,5588.06,Higher education,Living with parents,Manager,2024-10-08,2026-07-30,2,4.26,Accepted
1731,52080256464,M,4,13137.63,26295.81,Incomplete higher education,Rented apartment,Manager,2024-10-08,2026-01-01,2,5.03,Accepted
1732,99070503534,F,3,8741.27,27074.45,Secondary,Rented apartment,Laborer,2024-10-08,2025-10-03,0,6.4,Rejected
1733,99120512716,F,2,13923.38,20144.78,Incomplete higher education,Owned house,Laborer,2024-10-08,2026-05-01,0,6.05,Rejected
1734,65122618829,M,1,8931.43,2465.73,Incomplete higher education,Rented apartment,Manager,2024-10-08,2025-05-06,6,4.62,Accepted
1735,99120834581,F,0,11018.46,1053.78,Higher education,Rented apartment,Laborer,2024-10-08,2025-05-06,0,4.4,Accepted
1736,91040973877,M,0,9922.39,11048.04,Higher education,Living with parents,Self-employed,2024-10-08,2025-04-06,2,3.13,Accepted
1737,77101059704,F,0,2596.71,25541.48,Secondary,Owned house,Manager,2024-10-08,2025-08-04,1,6.19,Rejected
1738,77040305122,M,1,5513.02,10050.98,Higher education,Rented apartment,Laborer,2024-10-08,2026-09-28,0,1.93,Accepted
1739,76040656560,F,1,10630.68,14244.38,Secondary,Rented apartment,Manager,2024-10-15,2026-10-05,5,4.41,Accepted
1740,59061235399,M,0,5035.39,28869.24,Incomplete higher education,Rented apartment,Manager,2024-10-15,2026-10-05,5,2.97,Accepted
1741,53071728743,M,0,14986.44,6884.62,Higher education,Rented apartment,Laborer,2024-10-15,2025-07-12,4,1.1,Accepted
1742,93011532777,M,4,11027.48,10050.34,Higher education,Rented apartment,Manager,2024-10-15,2025-04-13,7,3.85,Accepted
1743,64020831292,M,4,9268.09,14063.39,Higher education,Rented apartment,Manager,2024-10-15,2026-06-07,4,3.32,Accepted
1744,65122618829,F,0,14064.62,16596.95,Higher education,Rented apartment,Self-employed,2024-10-15,2026-07-07,3,3.36,Accepted
1745,72052331932,F,0,12550.15,19505.96,Incomplete higher education,Rented apartment,Self-employed,2024-10-15,2026-04-08,4,3.98,Accepted
1746,58070486357,F,3,13741.97,24243.44,Higher education,Rented apartment,Manager,2024-10-15,2026-10-05,7,3.62,Accepted
1747,06271677108,M,3,6619.69,5059.62,Secondary,Owned house,Self-employed,2024-10-15,2026-04-08,0,4.73,Accepted
1748,66082425995,M,0,8500.71,8185.69,Incomplete higher education,Owned house,Laborer,2024-10-15,2026-03-09,7,3.32,Accepted
1749,73022480241,F,3,5068.23,4591.75,Higher education,Owned house,Self-employed,2024-10-15,2026-05-08,0,3.62,Accepted
1750,56111131979,M,2,11948.37,25511.5,Secondary,Rented apartment,Manager,2024-10-22,2026-05-15,6,3.56,Accepted
1751,72061926062,M,0,6961.85,18011.09,Secondary,Living with parents,Self-employed,2024-10-22,2026-02-14,6,3.51,Accepted
1752,93060411492,F,2,9671.08,27544.29,Incomplete higher education,Living with parents,Manager,2024-10-22,2025-05-20,7,5.99,Accepted
1753,62101403936,M,2,14247.96,18688.7,Secondary,Rented apartment,Laborer,2024-10-22,2025-05-20,3,3.92,Accepted
1754,52080256464,M,2,2455.32,4326.9,Secondary,Owned house,Laborer,2024-10-22,2025-04-20,4,4.11,Accepted
1755,03320893255,M,3,5289.85,10243.38,Higher education,Living with parents,Manager,2024-10-22,2026-06-14,0,4.2,Accepted
1756,56111621589,F,0,8109.81,26052.6,Higher education,Rented apartment,Laborer,2024-10-22,2026-07-14,4,3.26,Accepted
1757,90022651923,F,1,12150.15,14287.76,Secondary,Living with parents,Manager,2024-10-22,2025-11-16,0,5.25,Accepted
1758,67102756094,F,4,6760.78,10860.98,Secondary,Living with parents,Laborer,2024-10-29,2025-04-27,2,6.63,Rejected
1759,56111131979,M,0,6407.68,1144.73,Incomplete higher education,Owned house,Manager,2024-10-29,2026-09-19,2,4.16,Accepted
1760,62101403936,F,2,14204.7,18514.15,Secondary,Owned house,Self-employed,2024-10-29,2025-07-26,6,5.54,Accepted
1761,59040538996,F,3,6270.53,11269.93,Higher education,Owned house,Manager,2024-10-29,2025-06-26,1,3.7,Accepted
1762,58042429527,M,1,14645.9,22441.04,Incomplete higher education,Living with parents,Manager,2024-10-29,2026-09-19,3,3.43,Accepted
1763,99070503534,F,1,9150.31,1939.08,Secondary,Rented apartment,Laborer,2024-10-29,2025-12-23,3,6.4,Rejected
1764,70081744997,M,3,4486.67,6285.09,Higher education,Living with parents,Laborer,2024-10-29,2026-04-22,0,2.33,Accepted
1765,87092733324,F,3,8439.02,26129.81,Incomplete higher education,Owned house,Laborer,2024-10-29,2025-10-24,0,6.83,Rejected
1766,53022168473,F,0,8584.14,6143.31,Higher education,Living with parents,Manager,2024-11-05,2026-05-29,2,4.54,Accepted
1767,89021623793,M,2,3882.31,13640.22,Higher education,Rented apartment,Self-employed,2024-11-05,2026-05-29,0,2.78,Accepted
1768,56111131979,F,1,4469.07,17406.58,Secondary,Living with parents,Self-employed,2024-11-05,2026-06-28,6,5.52,Accepted
1769,73060555366,F,4,12705.67,13815.75,Secondary,Rented apartment,Self-employed,2024-11-05,2025-10-31,5,6.32,Rejected
1770,76070520623,M,0,8590.48,15345.42,Secondary,Rented apartment,Self-employed,2024-11-05,2025-10-01,4,2.92,Accepted
1771,58070486357,M,1,7033.28,26423.56,Incomplete higher education,Rented apartment,Manager,2024-11-05,2026-03-30,5,4.24,Accepted
1772,79031550799,M,2,5988.71,5238.66,Higher education,Owned house,Self-employed,2024-11-05,2026-05-29,0,2.66,Accepted
1773,71052329102,F,2,13092.9,5206.69,Incomplete higher education,Living with parents,Manager,2024-11-12,2025-07-10,0,4.85,Accepted
1774,56111131979,F,0,5087.79,21406.92,Higher education,Owned house,Self-employed,2024-11-12,2026-06-05,7,4.0,Accepted
1775,81110250227,F,0,7082.5,14210.68,Secondary,Living with parents,Manager,2024-11-12,2025-05-11,3,4.48,Accepted
1776,59040538996,F,3,7633.11,6180.94,Higher education,Rented apartment,Laborer,2024-11-12,2026-05-06,2,4.25,Accepted
1777,99070503534,F,2,5443.02,21252.59,Higher education,Owned house,Self-employed,2024-11-12,2025-05-11,0,4.89,Accepted
1778,01311928834,M,4,8727.53,17966.27,Incomplete higher education,Owned house,Manager,2024-11-12,2026-10-03,0,6.44,Rejected
1779,51031311324,F,1,4383.04,27481.89,Secondary,Rented apartment,Self-employed,2024-11-12,2026-04-06,7,5.02,Accepted
1780,06271677108,M,2,12872.76,20351.41,Secondary,Rented apartment,Self-employed,2024-11-12,2025-08-09,0,5.21,Accepted
1781,87092733324,F,2,9805.31,12009.19,Secondary,Rented apartment,Manager,2024-11-12,2026-05-06,0,4.64,Accepted
1782,91040549896,M,1,7942.0,24099.02,Incomplete higher education,Rented apartment,Laborer,2024-11-12,2026-05-06,6,4.83,Accepted
1783,53022168473,F,2,14868.56,7248.04,Incomplete higher education,Owned house,Manager,2024-11-19,2025-07-17,7,5.98,Accepted
1784,76040656560,M,0,12564.14,14147.45,Secondary,Living with parents,Self-employed,2024-11-19,2026-09-10,5,4.19,Accepted
1785,88053050299,M,1,9926.98,2093.39,Incomplete higher education,Rented apartment,Manager,2024-11-19,2026-10-10,4,5.02,Accepted
1786,97122667659,M,0,5539.52,20108.77,Secondary,Rented apartment,Self-employed,2024-11-19,2026-04-13,0,3.71,Accepted
1787,59040538996,F,4,5496.44,3117.54,Incomplete higher education,Living with parents,Laborer,2024-11-19,2026-06-12,4,6.24,Rejected
1788,01311928834,M,3,12470.03,23707.94,Higher education,Living with parents,Laborer,2024-11-19,2025-08-16,0,3.45,Accepted
1789,58070486357,M,1,3055.95,17210.56,Secondary,Owned house,Manager,2024-11-19,2026-04-13,5,3.53,Accepted
1790,60030863756,M,3,10250.53,21047.05,Higher education,Rented apartment,Self-employed,2024-11-19,2025-05-18,5,2.33,Accepted
1791,91041803526,F,2,11924.33,20399.61,Higher education,Rented apartment,Self-employed,2024-11-19,2026-10-10,0,4.19,Accepted
1792,77101059704,M,3,14351.23,29544.09,Higher education,Owned house,Manager,2024-11-19,2025-06-17,5,3.39,Accepted
1793,67082424923,F,1,14556.81,2655.63,Secondary,Owned house,Manager,2024-11-19,2025-05-18,2,5.19,Accepted
1794,76040656560,F,4,9538.13,23894.1,Secondary,Rented apartment,Manager,2024-11-26,2026-03-21,0,5.71,Accepted
1795,02281190300,M,0,6319.43,5591.85,Secondary,Owned house,Self-employed,2024-11-26,2025-08-23,0,3.9,Accepted
1796,82111204223,M,0,14037.67,20852.33,Secondary,Rented apartment,Self-employed,2024-11-26,2025-12-21,3,3.24,Accepted
1797,90102143226,M,2,14526.25,14480.62,Higher education,Rented apartment,Laborer,2024-11-26,2025-09-22,3,2.72,Accepted
1798,99070503534,F,3,13017.26,20726.67,Higher education,Living with parents,Manager,2024-11-26,2025-12-21,0,5.74,Accepted
1799,67082424923,M,1,11572.58,12213.59,Secondary,Owned house,Laborer,2024-11-26,2025-08-23,0,3.17,Accepted
1800,02213031967,M,0,8332.11,28464.86,Higher education,Owned house,Manager,2024-11-26,2026-06-19,0,4.1,Accepted
1801,80022597762,F,2,12721.44,26786.43,Secondary,Owned house,Laborer,2024-12-03,2026-07-26,1,6.0,Rejected
1802,82111204223,M,0,7357.39,3395.59,Secondary,Rented apartment,Manager,2024-12-03,2025-09-29,6,4.53,Accepted
1803,60010878563,F,3,3102.6,4204.11,Higher education,Living with parents,Laborer,2024-12-03,2026-09-24,7,4.2,Accepted
1804,76070520623,F,0,12320.2,23215.87,Incomplete higher education,Owned house,Manager,2024-12-03,2026-10-24,1,4.76,Accepted
1805,03260473046,M,3,2283.98,27644.56,Secondary,Living with parents,Manager,2024-12-03,2026-08-25,0,5.68,Accepted
1806,03320893255,M,2,10012.81,15710.68,Secondary,Rented apartment,Manager,2024-12-03,2025-11-28,0,5.08,Accepted
1807,72062818713,F,0,2393.25,7855.8,Higher education,Owned house,Self-employed,2024-12-03,2025-08-30,7,4.73,Accepted
1808,56111621589,F,3,2897.84,9917.2,Higher education,Owned house,Laborer,2024-12-03,2025-08-30,1,5.14,Accepted
1809,72061926062,F,2,14793.32,29119.53,Higher education,Owned house,Laborer,2024-12-10,2026-06-03,1,4.8,Accepted
1810,81110250227,M,2,4637.11,23403.83,Secondary,Rented apartment,Laborer,2024-12-10,2026-10-31,0,4.85,Accepted
1811,98082920521,F,2,10413.61,19566.24,Higher education,Living with parents,Self-employed,2024-12-10,2026-10-01,0,4.24,Accepted
1812,72100136874,F,0,14589.45,29472.98,Higher education,Rented apartment,Laborer,2024-12-10,2026-08-02,6,2.67,Accepted
